Light curve for WASP-18
Garbage, time, Flux
Generated by R.P. Nelson 
1.002000000000000000e+04 1.369709078248338528e+03 1.000276088714599609e+00
1.002100000000000000e+04 1.369710467155978677e+03 1.000235319137573242e+00
1.002200000000000000e+04 1.369711856063851883e+03 1.000048756599426270e+00
1.002300000000000000e+04 1.369713244971492713e+03 1.000112771987915039e+00
1.002400000000000000e+04 1.369714633879133544e+03 1.000475406646728516e+00
1.002500000000000000e+04 1.369716022787006750e+03 1.000414013862609863e+00
1.002600000000000000e+04 1.369717411694646671e+03 9.997733831405639648e-01
1.002700000000000000e+04 1.369718800602287047e+03 1.000071525573730469e+00
1.002800000000000000e+04 1.369720189510160708e+03 1.000187873840332031e+00
1.002900000000000000e+04 1.369721578417801538e+03 1.000164508819580078e+00
1.003000000000000000e+04 1.369722967325441914e+03 9.998211860656738281e-01
1.003100000000000000e+04 1.369724356233082744e+03 1.000261783599853516e+00
1.003200000000000000e+04 1.369725745140723575e+03 1.000888347625732422e+00
1.003300000000000000e+04 1.369727134048595872e+03 1.000824332237243652e+00
1.003400000000000000e+04 1.369728522956236247e+03 9.990842938423156738e-01
1.003500000000000000e+04 1.369729911863877078e+03 9.999154210090637207e-01
1.003600000000000000e+04 1.369731300771517908e+03 1.000611066818237305e+00
1.003700000000000000e+04 1.369732689679158739e+03 9.997143745422363281e-01
1.003800000000000000e+04 1.369734078586799114e+03 1.000932455062866211e+00
1.003900000000000000e+04 1.369735467494439945e+03 1.000003337860107422e+00
1.004000000000000000e+04 1.369736856402313151e+03 1.001290440559387207e+00
1.004100000000000000e+04 1.369738245309952617e+03 9.999405741691589355e-01
1.004200000000000000e+04 1.369739634217593448e+03 9.999498128890991211e-01
1.004300000000000000e+04 1.369741023125234278e+03 9.999011158943176270e-01
1.004400000000000000e+04 1.369742412032875109e+03 1.000370979309082031e+00
1.004500000000000000e+04 1.369743800940516167e+03 1.000226140022277832e+00
1.004600000000000000e+04 1.369745189848155860e+03 1.000307798385620117e+00
1.004700000000000000e+04 1.369746578755795781e+03 9.991741180419921875e-01
1.004800000000000000e+04 1.369747967663436611e+03 9.992422461509704590e-01
1.004900000000000000e+04 1.369749356571076987e+03 9.996395707130432129e-01
1.005000000000000000e+04 1.369750745478717818e+03 1.000062108039855957e+00
1.005100000000000000e+04 1.369752134386358648e+03 1.000359177589416504e+00
1.005200000000000000e+04 1.369753523293999478e+03 1.000007152557373047e+00
1.005300000000000000e+04 1.369754912201639854e+03 1.000936746597290039e+00
1.005400000000000000e+04 1.369756301109046490e+03 9.994584321975708008e-01
1.005500000000000000e+04 1.369757690016687320e+03 1.000775694847106934e+00
1.005600000000000000e+04 1.369759078924328151e+03 1.000079393386840820e+00
1.005700000000000000e+04 1.369760467831968526e+03 9.999806284904479980e-01
1.005800000000000000e+04 1.369761856739609357e+03 9.996033310890197754e-01
1.005900000000000000e+04 1.369763245647250187e+03 1.000531554222106934e+00
1.006000000000000000e+04 1.369764634554890563e+03 9.996233582496643066e-01
1.006100000000000000e+04 1.369766023462298108e+03 1.000434398651123047e+00
1.006200000000000000e+04 1.369767412369938029e+03 1.001209974288940430e+00
1.006300000000000000e+04 1.369768801277578859e+03 9.997927546501159668e-01
1.006400000000000000e+04 1.369770190185219917e+03 1.000513315200805664e+00
1.006500000000000000e+04 1.369771579092860065e+03 9.998268485069274902e-01
1.006600000000000000e+04 1.369772968000268065e+03 1.000214338302612305e+00
1.006700000000000000e+04 1.369774356907908441e+03 9.997083544731140137e-01
1.006800000000000000e+04 1.369775745815548589e+03 1.000377178192138672e+00
1.006900000000000000e+04 1.369777134722956816e+03 9.997591376304626465e-01
1.007000000000000000e+04 1.369778523630596737e+03 1.000937461853027344e+00
1.007100000000000000e+04 1.369779912538237795e+03 1.000162482261657715e+00
1.007200000000000000e+04 1.369781301445646022e+03 1.000748276710510254e+00
1.007300000000000000e+04 1.369782690353285489e+03 9.996181130409240723e-01
1.007400000000000000e+04 1.369784079260925409e+03 1.000190496444702148e+00
1.007500000000000000e+04 1.369785468168333637e+03 1.000113487243652344e+00
1.007600000000000000e+04 1.369786857075974694e+03 1.000177383422851562e+00
1.007700000000000000e+04 1.369788245983615525e+03 1.000957489013671875e+00
1.007800000000000000e+04 1.369789634891022615e+03 1.000182271003723145e+00
1.007900000000000000e+04 1.369791023798663673e+03 9.997274875640869141e-01
1.008000000000000000e+04 1.369792412706070991e+03 1.001245975494384766e+00
1.008100000000000000e+04 1.369793801613710457e+03 1.000773429870605469e+00
1.008200000000000000e+04 1.369795190521118684e+03 9.998224973678588867e-01
1.008300000000000000e+04 1.369796579428759742e+03 1.000036597251892090e+00
1.008400000000000000e+04 1.369797968336167742e+03 1.000099420547485352e+00
1.008500000000000000e+04 1.369799357243808572e+03 9.996642470359802246e-01
1.008600000000000000e+04 1.369800746151215890e+03 1.000514984130859375e+00
1.008700000000000000e+04 1.369802135058856038e+03 1.000052571296691895e+00
1.008800000000000000e+04 1.369803523966263583e+03 1.000694274902343750e+00
1.008900000000000000e+04 1.369804912873903504e+03 9.995911717414855957e-01
1.009000000000000000e+04 1.369806301781311731e+03 9.998885989189147949e-01
1.009100000000000000e+04 1.369807690688952789e+03 9.993724822998046875e-01
1.009200000000000000e+04 1.369809079596360789e+03 9.986905455589294434e-01
1.009300000000000000e+04 1.369810468503767879e+03 1.000334382057189941e+00
1.009400000000000000e+04 1.369811857411407573e+03 1.000649929046630859e+00
1.009500000000000000e+04 1.369813246318815800e+03 1.000719428062438965e+00
1.009600000000000000e+04 1.369814635226223800e+03 1.001046180725097656e+00
1.009700000000000000e+04 1.369816024133863948e+03 1.000843048095703125e+00
1.009800000000000000e+04 1.369817413041272175e+03 1.000161886215209961e+00
1.009900000000000000e+04 1.369818801948680175e+03 1.000752687454223633e+00
1.010000000000000000e+04 1.369820190856320096e+03 1.000879406929016113e+00
1.010100000000000000e+04 1.369821579763727641e+03 1.000555396080017090e+00
1.010200000000000000e+04 1.369822968671135186e+03 1.000455141067504883e+00
1.010300000000000000e+04 1.369824357578543186e+03 9.997109770774841309e-01
1.010400000000000000e+04 1.369825746486184016e+03 1.001140475273132324e+00
1.010500000000000000e+04 1.369827135393591561e+03 1.000089168548583984e+00
1.010600000000000000e+04 1.369828524300999561e+03 9.993842244148254395e-01
1.010700000000000000e+04 1.369829913208406651e+03 9.997513294219970703e-01
1.010800000000000000e+04 1.369831302116047027e+03 9.999709725379943848e-01
1.010900000000000000e+04 1.369832691023455027e+03 1.000118851661682129e+00
1.011000000000000000e+04 1.369834079930862572e+03 1.000332832336425781e+00
1.011100000000000000e+04 1.369835468838270572e+03 1.001358032226562500e+00
1.011200000000000000e+04 1.369836857745678572e+03 1.000641703605651855e+00
1.011300000000000000e+04 1.369838246653086117e+03 1.000231385231018066e+00
1.011400000000000000e+04 1.369839635560493207e+03 1.000972390174865723e+00
1.011500000000000000e+04 1.369841024467900752e+03 9.998560547828674316e-01
1.011600000000000000e+04 1.369842413375541582e+03 9.990438818931579590e-01
1.011700000000000000e+04 1.369843802282949582e+03 1.000450372695922852e+00
1.011800000000000000e+04 1.369845191190357127e+03 1.000500559806823730e+00
1.011900000000000000e+04 1.369846580097765127e+03 1.000623941421508789e+00
1.012000000000000000e+04 1.369847969005172672e+03 9.998220801353454590e-01
1.012100000000000000e+04 1.369849357912579308e+03 1.000357866287231445e+00
1.012200000000000000e+04 1.369850746819987307e+03 1.000243782997131348e+00
1.012300000000000000e+04 1.369852135727395307e+03 9.998748898506164551e-01
1.012400000000000000e+04 1.369853524634803307e+03 1.000285625457763672e+00
1.012500000000000000e+04 1.369854913542211307e+03 1.000428915023803711e+00
1.012600000000000000e+04 1.369856302449618852e+03 1.000770211219787598e+00
1.012700000000000000e+04 1.369857691356793339e+03 9.999262690544128418e-01
1.012800000000000000e+04 1.369859080264200657e+03 9.994422793388366699e-01
1.012900000000000000e+04 1.369860469171608202e+03 9.998281002044677734e-01
1.013000000000000000e+04 1.369861858079016201e+03 9.999805688858032227e-01
1.013100000000000000e+04 1.369863246986424201e+03 1.000509858131408691e+00
1.013200000000000000e+04 1.369864635893832201e+03 9.996919035911560059e-01
1.013300000000000000e+04 1.369866024801240201e+03 1.000630736351013184e+00
1.013400000000000000e+04 1.369867413708647064e+03 1.001601338386535645e+00
1.013500000000000000e+04 1.369868802615821551e+03 1.000506639480590820e+00
1.013600000000000000e+04 1.369870191523229551e+03 1.000666499137878418e+00
1.013700000000000000e+04 1.369871580430637096e+03 1.001305818557739258e+00
1.013800000000000000e+04 1.369872969338045095e+03 1.000170588493347168e+00
1.013900000000000000e+04 1.369874358245453095e+03 1.000226378440856934e+00
1.014000000000000000e+04 1.369875747152628264e+03 1.000825405120849609e+00
1.014100000000000000e+04 1.369877136060035809e+03 9.999318718910217285e-01
1.014200000000000000e+04 1.369878524967442445e+03 1.000926256179809570e+00
1.014300000000000000e+04 1.369879913874850445e+03 1.000381827354431152e+00
1.014400000000000000e+04 1.369881302782025614e+03 9.998816251754760742e-01
1.014500000000000000e+04 1.369882691689433159e+03 1.000521779060363770e+00
1.014600000000000000e+04 1.369884080596841159e+03 1.000623464584350586e+00
1.014700000000000000e+04 1.369885469504015873e+03 9.999236464500427246e-01
1.014800000000000000e+04 1.369886858411422963e+03 1.000691294670104980e+00
1.014900000000000000e+04 1.369888247318831191e+03 1.000145792961120605e+00
1.015000000000000000e+04 1.369889636226005678e+03 1.000127673149108887e+00
1.015100000000000000e+04 1.369891025133413677e+03 1.000468134880065918e+00
1.015200000000000000e+04 1.369892414040821905e+03 9.993517398834228516e-01
1.015300000000000000e+04 1.369893802947996392e+03 1.000923037528991699e+00
1.015400000000000000e+04 1.369895191855403937e+03 9.997631311416625977e-01
1.015500000000000000e+04 1.369896580762578196e+03 1.001105546951293945e+00
1.015600000000000000e+04 1.369897969669986423e+03 1.000065207481384277e+00
1.015700000000000000e+04 1.369899358577161820e+03 1.001130580902099609e+00
1.015800000000000000e+04 1.369900747484568910e+03 1.000441193580627441e+00
1.015900000000000000e+04 1.369902136391744079e+03 1.001056909561157227e+00
1.016000000000000000e+04 1.369903525299152307e+03 9.990013241767883301e-01
1.016100000000000000e+04 1.369904914206326339e+03 1.000530123710632324e+00
1.016200000000000000e+04 1.369906303113733429e+03 9.996844530105590820e-01
1.016300000000000000e+04 1.369907692020908826e+03 1.001135945320129395e+00
1.016400000000000000e+04 1.369910469835492222e+03 9.997537136077880859e-01
1.016500000000000000e+04 1.369911858742899312e+03 9.997606873512268066e-01
1.016600000000000000e+04 1.369913247650074709e+03 1.000086307525634766e+00
1.016700000000000000e+04 1.369914636557249196e+03 1.000483751296997070e+00
1.016800000000000000e+04 1.369916025464655831e+03 1.000253796577453613e+00
1.016900000000000000e+04 1.369917414371831001e+03 1.000153660774230957e+00
1.017000000000000000e+04 1.369918803279239228e+03 1.000928878784179688e+00
1.017100000000000000e+04 1.369920192186414624e+03 9.998952150344848633e-01
1.017200000000000000e+04 1.369921581093589793e+03 1.000448465347290039e+00
1.017300000000000000e+04 1.369924358908170916e+03 1.000062108039855957e+00
1.017400000000000000e+04 1.369925747815346313e+03 1.000418424606323242e+00
1.017500000000000000e+04 1.369927136722520572e+03 9.996700286865234375e-01
1.017600000000000000e+04 1.369928525629928799e+03 9.994212985038757324e-01
1.017700000000000000e+04 1.369929914537104196e+03 1.000651001930236816e+00
1.017800000000000000e+04 1.369931303444279365e+03 1.000121593475341797e+00
1.017900000000000000e+04 1.369932692351453625e+03 1.000604391098022461e+00
1.018000000000000000e+04 1.369934081258860488e+03 1.000123023986816406e+00
1.018100000000000000e+04 1.369935470166035884e+03 9.998803734779357910e-01
1.018200000000000000e+04 1.369936859073211053e+03 9.998880624771118164e-01
1.018300000000000000e+04 1.369938247980385313e+03 1.000215291976928711e+00
1.018400000000000000e+04 1.369939636887560710e+03 1.000703811645507812e+00
1.018500000000000000e+04 1.369941025794736106e+03 9.995387792587280273e-01
1.018600000000000000e+04 1.369942414702143196e+03 1.000963449478149414e+00
1.018700000000000000e+04 1.369943803609317911e+03 1.000344634056091309e+00
1.018800000000000000e+04 1.369945192516492625e+03 1.000442028045654297e+00
1.018900000000000000e+04 1.369947970330842963e+03 1.000503540039062500e+00
1.019000000000000000e+04 1.369949359238017450e+03 1.000118255615234375e+00
1.019100000000000000e+04 1.369950748145192847e+03 1.000303268432617188e+00
1.019200000000000000e+04 1.369952137052367107e+03 1.000011920928955078e+00
1.019300000000000000e+04 1.369953525959541821e+03 9.992544054985046387e-01
1.019400000000000000e+04 1.369954914866716990e+03 9.987399578094482422e-01
1.019500000000000000e+04 1.369956303773891705e+03 9.988217353820800781e-01
1.019600000000000000e+04 1.369957692681066874e+03 9.999476075172424316e-01
1.019700000000000000e+04 1.369959081588242043e+03 1.000200152397155762e+00
1.019800000000000000e+04 1.369960470495415848e+03 9.999032616615295410e-01
1.019900000000000000e+04 1.369961859402590562e+03 1.000095129013061523e+00
1.020000000000000000e+04 1.369963248309765731e+03 1.000176668167114258e+00
1.020100000000000000e+04 1.369964637216940901e+03 9.998288154602050781e-01
1.020200000000000000e+04 1.369966026124116070e+03 1.000347971916198730e+00
1.020300000000000000e+04 1.369967415031290784e+03 1.000569939613342285e+00
1.020400000000000000e+04 1.369968803938465953e+03 9.992715120315551758e-01
1.020500000000000000e+04 1.369972970659756811e+03 9.993381500244140625e-01
1.020600000000000000e+04 1.369974359566931980e+03 1.000043034553527832e+00
1.020700000000000000e+04 1.369975748474107149e+03 1.000106692314147949e+00
1.020800000000000000e+04 1.369977137381282319e+03 1.000190377235412598e+00
1.020900000000000000e+04 1.369978526288224202e+03 1.000696063041687012e+00
1.021000000000000000e+04 1.369979915195398689e+03 1.000178933143615723e+00
1.021100000000000000e+04 1.369981304102573176e+03 1.000696897506713867e+00
1.021200000000000000e+04 1.369982693009747891e+03 9.999237656593322754e-01
1.021300000000000000e+04 1.369984081916923060e+03 1.000070333480834961e+00
1.021400000000000000e+04 1.369985470823865398e+03 9.998154640197753906e-01
1.021500000000000000e+04 1.369986859731040568e+03 1.000017404556274414e+00
1.021600000000000000e+04 1.369988248638215737e+03 9.995189905166625977e-01
1.021700000000000000e+04 1.369989637545156938e+03 9.994843006134033203e-01
1.021800000000000000e+04 1.369991026452331425e+03 9.993782043457031250e-01
1.021900000000000000e+04 1.369992415359506595e+03 9.997406005859375000e-01
1.022000000000000000e+04 1.369993804266448478e+03 1.001377701759338379e+00
1.022100000000000000e+04 1.369995193173623647e+03 1.000134110450744629e+00
1.022200000000000000e+04 1.369996582080798817e+03 1.000200867652893066e+00
1.022300000000000000e+04 1.369997970987740700e+03 1.000288844108581543e+00
1.022400000000000000e+04 1.369999359894914960e+03 1.000805616378784180e+00
1.022500000000000000e+04 1.370000748801856844e+03 1.000381231307983398e+00
1.022600000000000000e+04 1.370002137709032013e+03 1.000339627265930176e+00
1.022700000000000000e+04 1.370003526616207182e+03 1.000386476516723633e+00
1.022800000000000000e+04 1.370004915523149066e+03 9.998784065246582031e-01
1.022900000000000000e+04 1.370006304430324235e+03 9.996390342712402344e-01
1.023000000000000000e+04 1.370007693337266119e+03 1.000296831130981445e+00
1.023100000000000000e+04 1.370009082244440378e+03 9.997406601905822754e-01
1.023200000000000000e+04 1.370010471151382944e+03 9.999334216117858887e-01
1.023300000000000000e+04 1.370011860058557431e+03 9.988252520561218262e-01
1.023400000000000000e+04 1.370013248965499770e+03 1.000685572624206543e+00
1.023500000000000000e+04 1.370014637872674939e+03 9.996052980422973633e-01
1.023600000000000000e+04 1.370016026779616823e+03 1.000919938087463379e+00
1.023700000000000000e+04 1.370017415686791537e+03 9.994428157806396484e-01
1.023800000000000000e+04 1.370018804593732966e+03 9.999357461929321289e-01
1.023900000000000000e+04 1.370020193500675532e+03 1.000014424324035645e+00
1.024000000000000000e+04 1.370021582407850929e+03 9.999522566795349121e-01
1.024100000000000000e+04 1.370022971314792358e+03 9.991545081138610840e-01
1.024200000000000000e+04 1.370024360221967527e+03 1.000028967857360840e+00
1.024300000000000000e+04 1.370025749128910093e+03 9.997259974479675293e-01
1.024400000000000000e+04 1.370027138035851294e+03 9.997083544731140137e-01
1.024500000000000000e+04 1.370028526943025554e+03 9.991744756698608398e-01
1.024600000000000000e+04 1.370029915849967892e+03 9.996355772018432617e-01
1.024700000000000000e+04 1.370031304756910458e+03 9.996833205223083496e-01
1.024800000000000000e+04 1.370032693663853024e+03 9.997334480285644531e-01
1.024900000000000000e+04 1.370034082571027284e+03 9.994546175003051758e-01
1.025000000000000000e+04 1.370035471477969850e+03 1.000031590461730957e+00
1.025100000000000000e+04 1.370036860384911506e+03 1.000821113586425781e+00
1.025200000000000000e+04 1.370038249292085311e+03 1.000270247459411621e+00
1.025300000000000000e+04 1.370039638199027650e+03 9.995241761207580566e-01
1.025400000000000000e+04 1.370041027105970215e+03 1.000639438629150391e+00
1.025500000000000000e+04 1.370042416012912781e+03 9.996883869171142578e-01
1.025600000000000000e+04 1.370043804919855120e+03 1.001653671264648438e+00
1.025700000000000000e+04 1.370045193827028925e+03 1.000008344650268555e+00
1.025800000000000000e+04 1.370046582733970581e+03 1.000206947326660156e+00
1.025900000000000000e+04 1.370047971640913147e+03 1.000249266624450684e+00
1.026000000000000000e+04 1.370049360547854576e+03 1.000654697418212891e+00
1.026100000000000000e+04 1.370052138361739708e+03 9.992091655731201172e-01
1.026200000000000000e+04 1.370053527268682046e+03 1.000887036323547363e+00
1.026300000000000000e+04 1.370054916175623475e+03 9.998717904090881348e-01
1.026400000000000000e+04 1.370056305082797508e+03 1.000410795211791992e+00
1.026500000000000000e+04 1.370057693989740073e+03 1.000346422195434570e+00
1.026600000000000000e+04 1.370059082896682412e+03 1.000426769256591797e+00
1.026700000000000000e+04 1.370060471803623841e+03 1.000717639923095703e+00
1.026800000000000000e+04 1.370061860710566407e+03 9.999156594276428223e-01
1.026900000000000000e+04 1.370063249617508973e+03 1.000301241874694824e+00
1.027000000000000000e+04 1.370064638524450402e+03 1.000371694564819336e+00
1.027100000000000000e+04 1.370066027431392286e+03 1.000428199768066406e+00
1.027200000000000000e+04 1.370067416338334169e+03 1.000100374221801758e+00
1.027300000000000000e+04 1.370068805245276508e+03 1.000992774963378906e+00
1.027400000000000000e+04 1.370070194152218846e+03 1.000134229660034180e+00
1.027500000000000000e+04 1.370071583059160503e+03 1.000287055969238281e+00
1.027600000000000000e+04 1.370072971965870238e+03 1.000380158424377441e+00
1.027700000000000000e+04 1.370074360872811667e+03 9.998384118080139160e-01
1.027800000000000000e+04 1.370075749779753551e+03 1.000168204307556152e+00
1.027900000000000000e+04 1.370077138686695889e+03 9.991595745086669922e-01
1.028000000000000000e+04 1.370078527593637773e+03 9.993487000465393066e-01
1.028100000000000000e+04 1.370079916500580111e+03 1.000589609146118164e+00
1.028200000000000000e+04 1.370081305407522450e+03 1.000530481338500977e+00
1.028300000000000000e+04 1.370082694314463424e+03 1.000033736228942871e+00
1.028400000000000000e+04 1.370084083221172477e+03 1.000583291053771973e+00
1.028500000000000000e+04 1.370085472128114816e+03 9.996272325515747070e-01
1.028600000000000000e+04 1.370086861035057154e+03 1.000625014305114746e+00
1.028700000000000000e+04 1.370088249941999493e+03 1.000276088714599609e+00
1.028800000000000000e+04 1.370089638848941377e+03 9.992483854293823242e-01
1.028900000000000000e+04 1.370091027755650885e+03 1.000164389610290527e+00
1.029000000000000000e+04 1.370092416662592541e+03 9.995617270469665527e-01
1.029100000000000000e+04 1.370093805569533743e+03 1.000959992408752441e+00
1.029200000000000000e+04 1.370095194476243250e+03 9.996049404144287109e-01
1.029300000000000000e+04 1.370096583383185589e+03 1.000689148902893066e+00
1.029400000000000000e+04 1.370097972290127927e+03 1.000725746154785156e+00
1.029500000000000000e+04 1.370099361197070266e+03 9.998199343681335449e-01
1.029600000000000000e+04 1.370100750103779319e+03 9.997036457061767578e-01
1.029700000000000000e+04 1.370102139010720975e+03 1.001476407051086426e+00
1.029800000000000000e+04 1.370103527917662632e+03 9.994612932205200195e-01
1.029900000000000000e+04 1.370104916824371685e+03 1.000693082809448242e+00
1.030000000000000000e+04 1.370106305731314023e+03 9.996991753578186035e-01
1.030100000000000000e+04 1.370107694638023531e+03 1.000779628753662109e+00
1.030200000000000000e+04 1.370109083544965870e+03 1.000496864318847656e+00
1.030300000000000000e+04 1.370110472451908208e+03 1.000475049018859863e+00
1.030400000000000000e+04 1.370111861358616352e+03 1.000361680984497070e+00
1.030500000000000000e+04 1.370113250265558236e+03 1.000953197479248047e+00
1.030600000000000000e+04 1.370114639172267744e+03 1.000646352767944336e+00
1.030700000000000000e+04 1.370116028079209627e+03 9.994219541549682617e-01
1.030800000000000000e+04 1.370117416985919135e+03 9.999816417694091797e-01
1.030900000000000000e+04 1.370118805892861474e+03 1.000228643417358398e+00
1.031000000000000000e+04 1.370120194799570982e+03 9.989828467369079590e-01
1.031100000000000000e+04 1.370121583706512865e+03 1.000623106956481934e+00
1.031200000000000000e+04 1.370122972613221009e+03 1.001780509948730469e+00
1.031300000000000000e+04 1.370124361520163347e+03 1.001205444335937500e+00
1.031400000000000000e+04 1.370125750426872855e+03 9.991201162338256836e-01
1.031500000000000000e+04 1.370127139333814739e+03 1.000176072120666504e+00
1.031600000000000000e+04 1.370128528240524247e+03 1.001151561737060547e+00
1.031700000000000000e+04 1.370129917147233300e+03 9.997187256813049316e-01
1.031800000000000000e+04 1.370131306054174729e+03 9.998067617416381836e-01
1.031900000000000000e+04 1.370132694960884464e+03 1.000078678131103516e+00
1.032000000000000000e+04 1.370134083867826121e+03 1.000857830047607422e+00
1.032100000000000000e+04 1.370135472774535629e+03 1.000574588775634766e+00
1.032200000000000000e+04 1.370136861681245136e+03 9.999462366104125977e-01
1.032300000000000000e+04 1.370138250588187020e+03 1.000091433525085449e+00
1.032400000000000000e+04 1.370139639494896073e+03 1.000918269157409668e+00
1.032500000000000000e+04 1.370141028401604672e+03 1.000430583953857422e+00
1.032600000000000000e+04 1.370142417308314180e+03 9.996982812881469727e-01
1.032700000000000000e+04 1.370143806215256745e+03 1.000698328018188477e+00
1.032800000000000000e+04 1.370145195121965571e+03 1.000250816345214844e+00
1.032900000000000000e+04 1.370146584028675079e+03 1.000911951065063477e+00
1.033000000000000000e+04 1.370147972935384814e+03 1.000111222267150879e+00
1.033100000000000000e+04 1.370149361842326016e+03 1.000844478607177734e+00
1.033200000000000000e+04 1.370150750749034614e+03 1.001044511795043945e+00
1.033300000000000000e+04 1.370152139655744122e+03 9.998715519905090332e-01
1.033400000000000000e+04 1.370153528562453857e+03 1.000768303871154785e+00
1.033500000000000000e+04 1.370154917469163593e+03 1.000177741050720215e+00
1.033600000000000000e+04 1.370156306376105022e+03 1.000236511230468750e+00
1.033700000000000000e+04 1.370157695282814757e+03 1.000503063201904297e+00
1.033800000000000000e+04 1.370159084189523583e+03 9.995074272155761719e-01
1.033900000000000000e+04 1.370160473096231726e+03 1.000359773635864258e+00
1.034000000000000000e+04 1.370161862002941234e+03 9.998924136161804199e-01
1.034100000000000000e+04 1.370163250909650969e+03 9.997156858444213867e-01
1.034200000000000000e+04 1.370164639816360705e+03 1.000361084938049316e+00
1.034300000000000000e+04 1.370166028723070212e+03 1.000312447547912598e+00
1.034400000000000000e+04 1.370167417630011641e+03 9.999522566795349121e-01
1.034500000000000000e+04 1.370168806536720695e+03 1.000286698341369629e+00
1.034600000000000000e+04 1.370170195443429748e+03 1.001024603843688965e+00
1.034700000000000000e+04 1.370171584350138346e+03 1.000737071037292480e+00
1.034800000000000000e+04 1.370172973256847854e+03 1.000243902206420898e+00
1.034900000000000000e+04 1.370174362163557589e+03 1.000195145606994629e+00
1.035000000000000000e+04 1.370175751070267324e+03 9.991025924682617188e-01
1.035100000000000000e+04 1.370177139976975923e+03 9.993445873260498047e-01
1.035200000000000000e+04 1.370178528883684066e+03 1.000650644302368164e+00
1.035300000000000000e+04 1.370179917790393802e+03 1.000668287277221680e+00
1.035400000000000000e+04 1.370181306696870706e+03 9.998326897621154785e-01
1.035500000000000000e+04 1.370182695603579305e+03 1.000726699829101562e+00
1.035600000000000000e+04 1.370184084510289040e+03 1.000337243080139160e+00
1.035700000000000000e+04 1.370185473416998775e+03 1.000066041946411133e+00
1.035800000000000000e+04 1.370186862323707373e+03 1.000416398048400879e+00
1.035900000000000000e+04 1.370188251230416427e+03 1.000666737556457520e+00
1.036000000000000000e+04 1.370189640137125252e+03 1.000346064567565918e+00
1.036100000000000000e+04 1.370191029043834988e+03 9.998176097869873047e-01
1.036200000000000000e+04 1.370192417950544495e+03 1.000465869903564453e+00
1.036300000000000000e+04 1.370193806857020490e+03 1.002020597457885742e+00
1.036400000000000000e+04 1.370195195763730226e+03 1.000269770622253418e+00
1.036500000000000000e+04 1.370196584670438824e+03 9.995563030242919922e-01
1.036600000000000000e+04 1.370197973577147877e+03 9.997589588165283203e-01
1.036700000000000000e+04 1.370199362483857385e+03 9.996360540390014648e-01
1.036800000000000000e+04 1.370200751390333608e+03 1.000467896461486816e+00
1.036900000000000000e+04 1.370202140297043115e+03 1.000491738319396973e+00
1.037000000000000000e+04 1.370203529203752623e+03 1.000470638275146484e+00
1.037100000000000000e+04 1.370204918110461449e+03 1.000102996826171875e+00
1.037200000000000000e+04 1.370206307016937444e+03 1.000733256340026855e+00
1.037300000000000000e+04 1.370207695923646497e+03 1.000694513320922852e+00
1.037400000000000000e+04 1.370209084830356005e+03 1.000232100486755371e+00
1.037500000000000000e+04 1.370210473736832682e+03 1.000180959701538086e+00
1.037600000000000000e+04 1.370211862643541735e+03 1.000427007675170898e+00
1.037700000000000000e+04 1.370213251550251243e+03 1.000951051712036133e+00
1.037800000000000000e+04 1.370214640456727921e+03 9.995518922805786133e-01
1.037900000000000000e+04 1.370216029363436064e+03 1.001260876655578613e+00
1.038000000000000000e+04 1.370217418270145117e+03 1.000213146209716797e+00
1.038100000000000000e+04 1.370218807176621794e+03 9.992462396621704102e-01
1.038200000000000000e+04 1.370220196083331302e+03 1.001347184181213379e+00
1.038300000000000000e+04 1.370221584989807980e+03 9.996842145919799805e-01
1.038400000000000000e+04 1.370222973896517033e+03 1.000347495079040527e+00
1.038500000000000000e+04 1.370224362802993710e+03 1.000590324401855469e+00
1.038600000000000000e+04 1.370225751709702763e+03 9.998923540115356445e-01
1.038700000000000000e+04 1.370227140616178076e+03 1.000539302825927734e+00
1.038800000000000000e+04 1.370228529522887584e+03 9.996604323387145996e-01
1.038900000000000000e+04 1.370229918429364261e+03 1.000761270523071289e+00
1.039000000000000000e+04 1.370231307336073769e+03 9.996657371520996094e-01
1.039100000000000000e+04 1.370232696242550446e+03 9.995702505111694336e-01
1.039200000000000000e+04 1.370234085149258590e+03 1.001120448112487793e+00
1.039300000000000000e+04 1.370235474055734812e+03 9.998399615287780762e-01
1.039400000000000000e+04 1.370236862962444320e+03 1.000352263450622559e+00
1.039500000000000000e+04 1.370238251868920543e+03 1.000060796737670898e+00
1.039600000000000000e+04 1.370239640775630050e+03 1.000842332839965820e+00
1.039700000000000000e+04 1.370241029682106728e+03 9.996046423912048340e-01
1.039800000000000000e+04 1.370242418588583405e+03 9.994506239891052246e-01
1.039900000000000000e+04 1.370243807495292458e+03 9.993724226951599121e-01
1.040000000000000000e+04 1.370245196401767771e+03 1.000058293342590332e+00
1.040100000000000000e+04 1.370246585308477279e+03 1.000801682472229004e+00
1.040200000000000000e+04 1.370247974214953956e+03 9.996198415756225586e-01
1.040300000000000000e+04 1.370249363121430179e+03 1.000408291816711426e+00
1.040400000000000000e+04 1.370250752028139686e+03 1.000689029693603516e+00
1.040500000000000000e+04 1.370252140934616364e+03 1.001260876655578613e+00
1.040600000000000000e+04 1.370253529841092586e+03 9.995453357696533203e-01
